fid,ObjectId,GlobalID,Date_relev,Classification,GS Type,Sample Site,No_civique,Site Code,DBH,Species Code,Species_Common,Species Latin,Genus,Latitude,Longitude,Area_Site
N/A,N/A,13c33cce-154a-4387-a58f-d625c63fcfe7,2021-06-29T16:22:13.449Z,Private,Private,3_Ontario_Place,N/A,R116,9.7,SYVU,Common_lilac,Syringa vulgaris,Syringa,45.499361,-73.580345,N/A
N/A,N/A,4d817d1b-154d-4eda-9e0d-f5f76f2ed232,2021-06-29T16:22:38.275Z,Private,Private,3_Ontario_Place,N/A,R116,31,ACPL,Norway_maple,Acer platanoides,Acer,45.499548,-73.580129,N/A
N/A,N/A,1e84ed57-1fac-438a-ad5e-a53ae61e9a8e,2021-06-29T16:23:17.225Z,Private,Private,3_Ontario_Place,N/A,R116,29.5,ACPL,Norway_maple,Acer platanoides,Acer,45.499504,-73.580181,N/A
N/A,N/A,b0ea3cad-0b31-4452-81c9-87c6652e4c32,2021-06-29T16:24:19.470Z,Private,Private,3_Ontario_Place,N/A,R116,118.5,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.499556,-73.58017,N/A
N/A,N/A,54f3cec7-9ff2-4a78-b3e8-6f976a9cf7d7,2021-06-23T16:41:52.845Z,Private,Private,3001_Barat,N/A,R117,75.7,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491115,-73.588144,N/A
N/A,N/A,05fb7476-aa10-40ac-bbd5-beb4f59bcb4d,2021-06-23T16:42:40.016Z,Private,Private,3001_Barat,N/A,R117,53.7,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491141,-73.587863,N/A
N/A,N/A,a78886a0-72c2-4fe6-8485-e1addd01dc8f,2021-06-23T16:44:37.122Z,Private,Private,3001_Barat,N/A,R117,26,PNNI,Austrian_pine,Pinus nigra,Pinus,45.491223,-73.588015,N/A
N/A,N/A,642c0eed-f6b9-4a75-9bf6-bc6544d40ede,2021-06-23T16:45:31.370Z,Private,Private,3001_Barat,N/A,R117,22,PNNI,Austrian_pine,Pinus nigra,Pinus,45.491253,-73.58796,N/A
N/A,N/A,aa2f3e99-217d-4bf9-b9a1-64f177f340c4,2021-06-23T16:47:31.511Z,Private,Private,3001_Barat,N/A,R117,47.2,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491417,-73.588061,N/A
N/A,N/A,af4bf1a8-da2f-4b17-8fd5-d4eae016a31a,2021-06-23T16:48:38.539Z,Private,Private,3001_Barat,N/A,R117,43.5,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491325,-73.587925,N/A
N/A,N/A,b06b6b83-ffe0-4aa2-b1ac-c809255ace36,2021-06-23T16:50:01.015Z,Private,Private,3001_Barat,N/A,R117,69.5,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491446,-73.588138,N/A
N/A,N/A,d0ae7f00-bc65-4af2-9cd4-4b8761f510d2,2021-06-23T16:52:20.706Z,Private,Private,3001_Barat,N/A,R117,46,ACSA,Silver_Maple,Acer saccharinum ,Acer,45.491574,-73.58839,N/A
N/A,N/A,2a1995a3-d95b-4126-92f5-457c1ade3b3a,2021-07-28T14:04:17.356Z,Private,Private,3005_Le_Boulevard,N/A,R118,51.3,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.494961,-73.596589,N/A
N/A,N/A,4799f1ae-a359-481c-8125-61c248e661ed,2021-07-28T14:05:59.357Z,Private,Private,3005_Le_Boulevard,N/A,R118,7.8,PIPU,Blue_Spruce,Picea pungens,Picea,45.495005,-73.596497,N/A
N/A,N/A,bb0ba63e-7880-4ff2-b00e-cb6ec750b771,2021-07-28T14:06:41.260Z,Private,Private,3005_Le_Boulevard,N/A,R118,13.3,PIPU,Blue_Spruce,Picea pungens,Picea,45.49507,-73.596628,N/A
N/A,N/A,e701fdeb-5e63-4b90-9cdf-8374dfcfcca6,2021-07-28T14:08:45.329Z,Private,Private,3005_Le_Boulevard,N/A,R118,19.6,SYVU,Common_lilac,Syringa vulgaris,Syringa,45.495096,-73.596756,N/A
N/A,N/A,81db22df-6ebd-478e-9780-3b9098b58ccf,2021-07-28T14:10:23.537Z,Private,Private,3005_Le_Boulevard,N/A,R118,7.4,PIPU,Blue_Spruce,Picea pungens,Picea,45.495136,-73.596822,N/A
N/A,N/A,9b3a0ba3-d062-485f-a40c-696a11bb9d97,2021-07-28T14:11:27.145Z,Private,Private,3005_Le_Boulevard,N/A,R118,48.9,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.495066,-73.596711,N/A
N/A,N/A,1300b07b-dafe-4b2b-a6a1-4ee97645b687,2021-07-28T14:12:35.495Z,Private,Private,3005_Le_Boulevard,N/A,R118,10.4,PIPU,Blue_Spruce,Picea pungens,Picea,45.495163,-73.596834,N/A
N/A,N/A,b188c062-adc1-47ba-b1e0-c1bfb2b7f6bc,2021-07-28T14:13:06.314Z,Private,Private,3005_Le_Boulevard,N/A,R118,10.5,PIPU,Blue_Spruce,Picea pungens,Picea,45.495121,-73.596802,N/A
N/A,N/A,eb2752c6-cee5-472c-9a1c-f953a093bb08,2021-07-28T14:14:02.015Z,Private,Private,3005_Le_Boulevard,N/A,R118,31.5,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.495144,-73.596832,N/A
N/A,N/A,a76bc34c-e8cb-43d8-a3bb-209f641a4eb8,2021-07-28T14:15:28.806Z,Private,Private,3005_Le_Boulevard,N/A,R118,33.1,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.495161,-73.59687,N/A
N/A,N/A,e87e29c4-0f0b-43f2-bc5d-1123018d12cb,2021-07-28T14:18:15.401Z,Private,Private,3005_Le_Boulevard,N/A,R118,26.8,MAIO,Prairie_CrabMalus X,Malus ioensis,Malus,45.495205,-73.59695,N/A
N/A,N/A,3cb979c5-f7df-44ca-9b2c-cca42b869d28,2021-07-28T14:19:27.830Z,Private,Private,3005_Le_Boulevard,N/A,R118,25.3,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.495187,-73.596916,N/A
N/A,N/A,97a7f736-b0e2-48b4-abbc-f2f45e9bf102,2021-07-28T14:20:52.327Z,Private,Private,3005_Le_Boulevard,N/A,R118,32.3,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.495213,-73.596941,N/A
N/A,N/A,5182dd68-98aa-41b3-902c-c3ec7c25fdae,2021-07-28T14:21:52.756Z,Private,Private,3005_Le_Boulevard,N/A,R118,16.3,ULPU,Siberian_elm,Ulmus pumila,Ulmus,45.49519,-73.596914,N/A
N/A,N/A,06d11e51-9cf5-403e-9123-c4820321a2bf,2021-07-28T14:23:15.128Z,Private,Private,3005_Le_Boulevard,N/A,R118,11.4,AEHI,Horsechestnut,Aesculus hippocastanum,Aesculus,45.495238,-73.596968,N/A
N/A,N/A,4e87c634-375e-48db-b6fe-50c8425afdf4,2021-07-28T14:25:11.822Z,Private,Private,3005_Le_Boulevard,N/A,R118,25.3,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495281,-73.597069,N/A
N/A,N/A,217f6565-f76a-4ebc-a270-a904918e42fd,2021-07-28T14:27:02.042Z,Private,Private,3005_Le_Boulevard,N/A,R118,27.4,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495297,-73.597087,N/A
N/A,N/A,d1ec1618-e41e-4547-95e8-b8f5749e5019,2021-07-28T14:27:43.676Z,Private,Private,3005_Le_Boulevard,N/A,R118,19.6,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495282,-73.596813,N/A
N/A,N/A,e736ff8d-80a1-4419-ae9a-01e31136dc83,2021-07-28T14:30:42.430Z,Private,Private,3005_Le_Boulevard,N/A,R118,10.5,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495248,-73.596914,N/A
N/A,N/A,d99c70d6-02da-4578-9c3e-491301679441,2021-07-28T14:31:26.834Z,Private,Private,3005_Le_Boulevard,N/A,R118,17.3,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495225,-73.596977,N/A
N/A,N/A,4fab9bb1-2260-488c-870a-3dc110d5d8ed,2021-07-28T14:32:02.797Z,Private,Private,3005_Le_Boulevard,N/A,R118,14.9,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495285,-73.597031,N/A
N/A,N/A,36be2d72-1013-4cfa-90fd-3ca1a6a0b0a7,2021-07-28T14:32:43.001Z,Private,Private,3005_Le_Boulevard,N/A,R118,5.3,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495302,-73.597137,N/A
N/A,N/A,6fa62302-f332-4bc2-95b2-a6e09a648251,2021-07-28T14:33:52.840Z,Private,Private,3005_Le_Boulevard,N/A,R118,11.7,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495352,-73.597176,N/A
N/A,N/A,41d7ea26-02bc-4b8b-b54f-9545ccf18b7a,2021-07-28T14:34:21.378Z,Private,Private,3005_Le_Boulevard,N/A,R118,7.6,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495221,-73.59711,N/A
N/A,N/A,970b4dcd-f660-4178-8592-966e2774e765,2021-07-28T14:34:44.959Z,Private,Private,3005_Le_Boulevard,N/A,R118,5.5,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495277,-73.597042,N/A
N/A,N/A,33a8c791-2abc-45fc-b0d2-9c0ff0d4911d,2021-07-28T14:36:00.894Z,Private,Private,3005_Le_Boulevard,N/A,R118,42,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.495097,-73.596734,N/A
N/A,N/A,c5125af2-d116-40ef-a37a-ff36bdd518e8,2021-07-28T14:36:27.620Z,Private,Private,3005_Le_Boulevard,N/A,R118,35.8,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.495311,-73.597113,N/A
N/A,N/A,0a0fb768-621e-410d-b94c-712996d833ac,2021-07-28T14:38:36.196Z,Private,Private,3005_Le_Boulevard,N/A,R118,19.8,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495368,-73.597117,N/A
N/A,N/A,907e4aca-c70a-45a0-a2b0-e67e415fd650,2021-07-28T14:40:03.797Z,Private,Private,3005_Le_Boulevard,N/A,R118,9.1,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495258,-73.597049,N/A
N/A,N/A,33d470db-c4cd-48a3-a075-6cb2b4a2339a,2021-07-28T14:40:32.279Z,Private,Private,3005_Le_Boulevard,N/A,R118,9.9,EUAL,Burningbush,Euonymus alatus,Euonymus,45.49536,-73.59717,N/A
N/A,N/A,468046b5-865b-489e-884b-c7f7ddfb0829,2021-07-28T14:41:46.466Z,Private,Private,3005_Le_Boulevard,N/A,R118,9.8,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495332,-73.597128,N/A
N/A,N/A,2f1fc9db-146d-4c27-9ee5-0a7ff1469777,2021-07-28T14:43:11.881Z,Private,Private,3005_Le_Boulevard,N/A,R118,5.8,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495321,-73.597113,N/A
N/A,N/A,3aecfca8-3ac8-48e2-8f15-353a07609f34,2021-07-28T14:44:02.235Z,Private,Private,3005_Le_Boulevard,N/A,R118,9.6,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495372,-73.597109,N/A
N/A,N/A,e9fc0180-2189-49cc-8e67-71d201e1ce1b,2021-07-28T14:45:35.655Z,Private,Private,3005_Le_Boulevard,N/A,R118,6.6,EUAL,Burningbush,Euonymus alatus,Euonymus,45.49536,-73.597301,N/A
N/A,N/A,8f0ababb-e150-41c8-9ae3-21af5d12deb8,2021-07-28T14:46:20.167Z,Private,Private,3005_Le_Boulevard,N/A,R118,12.2,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495317,-73.597122,N/A
N/A,N/A,9042b3c8-05b2-45df-a455-f6d1ee854c8c,2021-07-28T14:47:20.875Z,Private,Private,3005_Le_Boulevard,N/A,R118,20.9,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495323,-73.597114,N/A
N/A,N/A,aa18e477-8002-4da0-8fd2-f930de377fa7,2021-07-28T14:49:27.526Z,Private,Private,3005_Le_Boulevard,N/A,R118,18.7,EUAL,Burningbush,Euonymus alatus,Euonymus,45.495376,-73.597436,N/A
N/A,N/A,badfa6af-f27d-45f8-9b4b-8a5c84bb99be,2021-07-28T14:50:58.233Z,Private,Private,3005_Le_Boulevard,N/A,R118,17.5,SOAM,American_Mountain_Ash,Sorbus americana,Sorbus,45.495324,-73.597218,N/A
N/A,N/A,4ed4d153-2997-4396-9066-c9d9b230a8b9,2021-07-28T14:51:40.358Z,Private,Private,3005_Le_Boulevard,N/A,R118,18.5,SOAM,Mountain_ash,Sorbus americana ,Sorbus,45.495321,-73.597151,N/A
N/A,N/A,5abcf8f5-dc44-4d4b-a22c-b782895f674d,2021-07-28T14:52:33.552Z,Private,Private,3005_Le_Boulevard,N/A,R118,45.4,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.495324,-73.597176,N/A
N/A,N/A,87ea2b01-2b92-42d6-9db7-3540b97ea165,2021-07-28T14:54:22.236Z,Private,Private,3005_Le_Boulevard,N/A,R118,46,PIGL,White_spruce,Picea glauca,Picea,45.495223,-73.597867,N/A
N/A,N/A,72e52269-0062-4b32-b726-09911eeb8dec,2021-07-28T14:55:24.604Z,Private,Private,3005_Le_Boulevard,N/A,R118,33.1,PIGL,White_Spruce,Picea glauca,Picea,45.49517,-73.598044,N/A
N/A,N/A,6cf30f5d-6bde-4584-a2b6-c0b389085bd8,2021-07-28T14:57:08.519Z,Private,Private,3005_Le_Boulevard,N/A,R118,36.5,PIGL,White_spruce,Picea glauca,Picea,45.495033,-73.597883,N/A
N/A,N/A,8cc4211c-81ac-4e13-b05b-cbab7308b97e,2021-07-28T14:57:37.937Z,Private,Private,3005_Le_Boulevard,N/A,R118,50.4,ACNE,Manitoba_Maple,Acer negundo,Acer,45.494985,-73.597979,N/A
N/A,N/A,4a044a6e-cfb2-400d-8cbe-15e543ba12bb,2021-07-28T14:59:57.808Z,Private,Private,3005_Le_Boulevard,N/A,R118,3.8,MOAL,White_mulberry,Morus alba,Morus,45.495256,-73.597216,N/A
N/A,N/A,59831e90-924d-418f-a5b9-166dce1186b1,2021-07-28T15:02:07.638Z,Private,Private,3005_Le_Boulevard,N/A,R118,20.8,MASY,CrabMalus X ,Malus sylvestris,Malus,45.495178,-73.596995,N/A
N/A,N/A,7be6b146-8b8f-4551-bc07-3966de5208d8,2021-07-14T15:21:54.614Z,Private,Private,3005_the_boulevard,N/A,R118,44.7,TICO,Littleleaf_European_linden,Tilia cordata,Tilia,45.495149,-73.5972,N/A
N/A,N/A,3a274178-b1be-44c7-8c80-c7b43f7af34c,2021-07-14T15:22:45.162Z,Private,Private,3005_the_Boulevard,N/A,R118,55.4,TICO,Littleleaf_European_linden,Tilia cordata,Tilia,45.495066,-73.597202,N/A
N/A,N/A,91a8862b-5af1-4fd5-93e1-5ba74b83b283,2021-07-14T15:24:45.340Z,Private,Private,3005_the_Boulevard,N/A,R118,9.7,RHCA,European_buckthorn,Rhamnus cathartica,Rhamnus,45.495147,-73.597005,N/A
N/A,N/A,d9ab2a05-13cc-48f5-92ab-aa931e09a7d6,2021-07-14T15:25:41.840Z,Private,Private,3005_the_Boulevard,N/A,R118,5.8,CAAB,Siberian_pea_tree,Caragana arborescens,Caragana,45.495221,-73.597555,N/A
N/A,N/A,a92146ff-f4b0-45e4-9f86-3858e96fac62,2021-07-14T15:26:57.586Z,Private,Private,3005_the_Boulevard,N/A,R118,8.8,CAAB,Siberian_pea_tree,Caragana arborescens,Caragana,45.49515,-73.59726,N/A
N/A,N/A,5cb615d4-dafc-456c-be94-47940e3b15f3,2021-07-14T15:27:50.690Z,Private,Private,3005_the_Boulevard,N/A,R118,7.9,PRCE,Newport_cherry,Prunus cerasifera 'Newport',Prunus,45.495154,-73.597136,N/A
N/A,N/A,dbce8e37-1ce5-44ab-a8f1-d48db1821b9c,2021-07-14T15:29:12.786Z,Private,Private,3005_the_Boulevard,N/A,R118,13.8,CAAB,Siberian_pea_tree,Caragana arborescens,Caragana,45.495183,-73.597262,N/A
N/A,N/A,2b174267-5eb0-47bf-83b6-67721d539067,2021-07-14T15:29:57.748Z,Private,Private,3005_the_Boulevard,N/A,R118,8.9,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495114,-73.597021,N/A
N/A,N/A,2f5f2496-273e-45cf-87f8-f01f0cb03497,2021-07-14T15:30:27.065Z,Private,Private,3005_the_Boulevard,N/A,R118,7.6,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495144,-73.597014,N/A
N/A,N/A,dd06e938-6988-4170-aa6a-f41b76313212,2021-07-14T15:32:04.689Z,Private,Private,3005_the_Boulevard,N/A,R118,5,MAXXDA,Daybreak_Magnolia,Magnolia x 'Daybreak',Magnolia,45.495149,-73.597202,N/A
N/A,N/A,b106fa22-a9c1-4e1b-a11e-0d8b9a5ebe02,2021-07-14T15:33:51.072Z,Private,Private,3005_the_Boulevard,N/A,R118,10.7,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495054,-73.597158,N/A
N/A,N/A,9be3eedf-e251-49fe-98aa-df2de84673bb,2021-07-14T15:34:20.936Z,Private,Private,3005_the_Boulevard,N/A,R118,6.8,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495101,-73.597002,N/A
N/A,N/A,6f1577a6-d344-4133-ad8a-3fd5534d36d4,2021-07-14T15:35:21.542Z,Private,Private,3005_the_Boulevard,N/A,R118,7.5,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495059,-73.596961,N/A
N/A,N/A,313a3480-a5ae-4d48-9982-1fa9040da34a,2021-07-14T15:36:12.929Z,Private,Private,3005_the_Boulevard,N/A,R118,3.2,PRVI,Chokecherry,Prunus virginiana,Prunus,45.495133,-73.597153,N/A
N/A,N/A,b6af1b6c-f845-4d49-ba8e-48d5a5b8975d,2021-07-14T15:36:59.405Z,Private,Private,3005_the_Boulevard,N/A,R118,8.7,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.49519,-73.597226,N/A
N/A,N/A,4ed96793-91af-4d31-8f36-ee60531f14e9,2021-07-14T15:37:27.032Z,Private,Private,3005_the_Boulevard,N/A,R118,4.7,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495186,-73.597124,N/A
N/A,N/A,6c13eddf-cb16-43a6-8449-b3370711ec62,2021-07-14T15:38:15.268Z,Private,Private,3005_the_Boulevard,N/A,R118,5.6,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495048,-73.597048,N/A
N/A,N/A,a9baf960-8ae5-4ba6-99e3-3bab6a53dd52,2021-07-14T15:39:34.237Z,Private,Private,3005_the_Boulevard,N/A,R118,47,GLTR,Honeylocust,Gleditsia triacanthos,Gleditsia,45.49507,-73.596951,N/A
N/A,N/A,7b93c31d-b3be-4881-8570-2666cc5bd49b,2021-07-14T15:40:32.748Z,Private,Private,3005_the_Boulevard,N/A,R118,9.6,RHCA,European_buckthorn,Rhamnus cathartica,Rhamnus,45.494983,-73.596934,N/A
N/A,N/A,490aaca2-195d-4a61-9514-8d53e8311485,2021-07-14T15:42:41.270Z,Private,Private,3005_the_Boulevard,N/A,R118,3.2,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.494928,-73.596767,N/A
N/A,N/A,443be4a5-e3b7-46ce-be85-06c805338998,2021-07-14T15:43:03.481Z,Private,Private,3005_the_Boulevard,N/A,R118,2.8,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495007,-73.597101,N/A
N/A,N/A,974b9aec-2699-4667-82e4-8cd1edc2395b,2021-07-14T15:43:28.573Z,Private,Private,3005_the_Boulevard,N/A,R118,2.6,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495094,-73.596801,N/A
N/A,N/A,8695376c-c117-41b0-bac3-ac7ef6bb8da3,2021-07-14T15:44:07.006Z,Private,Private,3005_the_Boulevard,N/A,R118,2.9,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.495024,-73.596838,N/A
N/A,N/A,3aa484ea-b119-44c2-8c15-d53d6e6608e2,2021-07-14T15:44:55.873Z,Private,Private,3005_the_Boulevard,N/A,R118,5.1,HY,Hydrangea_x,Hydrangea x,Hydrangea,45.495075,-73.596735,N/A
N/A,N/A,994306d9-979a-49ff-b25d-d13ae4055da9,2021-07-14T15:45:53.449Z,Private,Private,3005_the_Boulevard,N/A,R118,8.4,TACA,Canadian_yew,Taxus canadensis,Taxus,45.494925,-73.596976,N/A
N/A,N/A,ea0bc9eb-2bf3-44e5-8a2e-4744bc85ac6a,2021-07-14T15:46:19.516Z,Private,Private,3005_the_Boulevard,N/A,R118,6.8,TACA,Canadian_yew,Taxus canadensis,Taxus,45.495033,-73.597071,N/A
N/A,N/A,945f302b-1d76-4284-8e97-dd133b9abab7,2021-07-14T15:47:30.333Z,Private,Private,3005_the_Boulevard,N/A,R118,2.5,MA,Malus_X,Malus_X,Malus,45.49502,-73.597037,N/A
N/A,N/A,b57687da-c8ec-4bbd-9a99-56467c6088c1,2021-07-14T15:47:53.655Z,Private,Private,3005_the_Boulevard,N/A,R118,3.4,RHCA,European_Buckthorn,Rhamnus cathartica,Rhamnus,45.494848,-73.59702,N/A
N/A,N/A,e8e1ac6d-4d01-4496-82e4-f59eebda4585,2021-07-14T15:48:18.623Z,Private,Private,3005_the_Boulevard,N/A,R118,3.1,RHCA,European_Buckthorn,Rhamnus cathartica,Rhamnus,45.494853,-73.597069,N/A
N/A,N/A,21f63344-dde4-4253-b950-a04ede8a6f1c,2021-07-14T15:49:02.843Z,Private,Private,3005_the_Boulevard,N/A,R118,2.3,RHCA,European_Buckthorn,Rhamnus cathartica,Rhamnus,45.495004,-73.597004,N/A
N/A,N/A,3a9227b8-102d-4dbf-a9c3-6770172f1183,2021-07-14T15:49:41.289Z,Private,Private,3005_the_Boulevard,N/A,R118,2.3,RHCA,European_Buckthorn,Rhamnus cathartica,Rhamnus,45.495046,-73.596882,N/A
N/A,N/A,9a333e80-b0f8-4922-8914-0b80f96fdf34,2021-07-14T15:50:52.365Z,Private,Private,3005_the_Boulevard,N/A,R118,70.7,ACPL,Norway_Maple,Acer platanoides,Acer,45.494748,-73.596958,N/A
N/A,N/A,c5692494-fc2f-4403-bc16-8f389a331645,2021-07-14T15:51:43.960Z,Private,Private,3005_the_Boulevard,N/A,R118,57.1,ACPL,Norway_Maple,Acer platanoides,Acer,45.49505,-73.596884,N/A
N/A,N/A,ef4ee78d-ef7a-4ee6-8cd4-8dbd0e570820,2021-07-14T15:52:49.964Z,Private,Private,3005_the_Boulevard,N/A,R118,7.6,ACPL,Norway_Maple,Acer platanoides,Acer,45.494691,-73.597319,N/A
N/A,N/A,d8342cf3-cb09-4bf3-8304-ec1201e4948c,2021-07-14T15:54:09.948Z,Private,Private,3005_the_Boulevard,N/A,R118,35.9,ACPL,Norway_Maple,Acer platanoides,Acer,45.494452,-73.597304,N/A
N/A,N/A,f5b41b90-4432-4db4-a3af-c9c8dad0a520,2021-07-14T15:54:35.379Z,Private,Private,3005_the_Boulevard,N/A,R118,9.9,ACPL,Norway_Maple,Acer platanoides,Acer,45.494611,-73.597107,N/A
N/A,N/A,9e971af4-ab25-4c6c-8b7b-56e510957061,2021-07-14T15:55:04.910Z,Private,Private,3005_the_Boulevard,N/A,R118,9.1,ACPL,Norway_Maple,Acer platanoides,Acer,45.494696,-73.597059,N/A
N/A,N/A,38fc53de-d175-4ee0-803e-dbdd7943eab3,2021-07-14T15:55:32.252Z,Private,Private,3005_the_Boulevard,N/A,R118,19.9,ACPL,Norway_Maple,Acer platanoides,Acer,45.494844,-73.596947,N/A
N/A,N/A,67ef3feb-aae0-4c6e-936d-ea25ec324a97,2021-07-14T15:56:42.745Z,Private,Private,3005_the_Boulevard,N/A,R118,14.8,ACPL,Norway_Maple,Acer platanoides,Acer,45.494696,-73.59711,N/A
N/A,N/A,a59a2a42-faab-42f0-92d3-a3f7d78fbf64,2021-07-14T15:57:08.417Z,Private,Private,3005_the_Boulevard,N/A,R118,31.8,ACPL,Norway_Maple,Acer platanoides,Acer,45.494696,-73.597272,N/A
N/A,N/A,2408ef55-0425-424c-b535-3da133285647,2021-07-14T15:59:05.219Z,Private,Private,3005_the_Boulevard,N/A,R118,9.6,AMCA,Canadian_Serviceberry,Amelanchier canadensis,Amelanchier,45.494623,-73.597091,N/A
N/A,N/A,41574b2a-ed43-4ffb-96bf-55d6ad450fdc,2021-07-14T15:59:33.984Z,Private,Private,3005_the_Boulevard,N/A,R118,12.4,AMSA,Roundleaf_Serviceberry,Amelanchier sanguinea,Amelanchier,45.4948,-73.59719,N/A
N/A,N/A,288d33e5-884f-4f48-8322-18e3b9736a71,2021-07-14T16:02:11.763Z,Private,Private,3005_the_Boulevard,N/A,R118,10.9,THOC,Eastern_White_Cedar,Thuja occidentalis,Thuja,45.494448,-73.597135,N/A
N/A,N/A,1506051d-6baa-4ae9-bde6-2e463060e23c,2021-07-14T16:02:45.950Z,Private,Private,3005_the_Boulevard,N/A,R118,49.4,PIGL,White_spruce,Picea glauca,Picea,45.494693,-73.596839,N/A
N/A,N/A,2c00ac7a-1d07-49ae-9006-a06e35dfdd4c,2021-07-14T16:03:09.976Z,Private,Private,3005_the_Boulevard,N/A,R118,39.1,PIGL,White_spruce,Picea glauca,Picea,45.494838,-73.596967,N/A
N/A,N/A,8821c8eb-3f01-499a-a59d-e109c14939ed,2021-07-14T16:03:35.403Z,Private,Private,3005_the_Boulevard,N/A,R118,37.2,PIGL,White_spruce,Picea glauca,Picea,45.494525,-73.597079,N/A
N/A,N/A,9bf004fb-6416-4c82-9052-99a7fec882dd,2021-07-14T16:05:07.777Z,Private,Private,3005_the_Boulevard,N/A,R118,3.3,ACGI,Amur_Maple,Acer ginnala,Acer,45.494454,-73.597216,N/A
N/A,N/A,553527f3-1595-456d-9791-695c348b03c8,2021-07-14T16:05:31.186Z,Private,Private,3005_the_Boulevard,N/A,R118,12.3,RHCA,European_buckthorn,Rhamnus cathartica,Rhamnus,45.494607,-73.596753,N/A
N/A,N/A,8f9e2ed5-0751-4a2f-ad6f-e1629e9dce41,2021-07-14T16:06:05.344Z,Private,Private,3005_the_Boulevard,N/A,R118,6.3,ACGI,Amur_Maple,Acer ginnala,Acer,45.494429,-73.596712,N/A
N/A,N/A,e497ee52-79ec-48c1-aef2-47abcc84cefc,2021-07-14T16:07:13.176Z,Private,Private,3005_the_Boulevard,N/A,R118,19.3,ACGI,Amur_Maple,Acer ginnala,Acer,45.494359,-73.596724,N/A
N/A,N/A,72abb6e7-2e7d-4c3f-91af-4da844e0c9bb,2021-07-14T16:08:26.413Z,Private,Private,3005_the_Boulevard,N/A,R118,12.2,ACGI,Amur_Maple,Acer ginnala,Acer,45.494449,-73.596799,N/A
N/A,N/A,69921946-3c16-49f5-a631-2b3252703228,2021-07-14T16:08:55.958Z,Private,Private,3005_the_Boulevard,N/A,R118,16,ACGI,Amur_Maple,Acer ginnala,Acer,45.494389,-73.596942,N/A
N/A,N/A,19d8f203-0d19-4351-8032-7daf1585d712,2021-07-14T16:10:05.043Z,Private,Private,3005_the_Boulevard,N/A,R118,5.4,ACGI,Amur_Maple,Acer ginnala,Acer,45.494589,-73.596652,N/A
N/A,N/A,3dbe6a88-0a47-4478-afc0-240c82f5aec1,2021-07-14T16:10:38.893Z,Private,Private,3005_the_Boulevard,N/A,R118,46,PNRE,Red_Pine,Pinus resinosa,Pinus,45.494502,-73.596687,N/A
N/A,N/A,ff9cf510-99d2-4cfe-8a04-bc9114a03bc8,2021-07-14T16:11:15.639Z,Private,Private,3005_the_Boulevard,N/A,R118,36.2,PNRE,Red_Pine,Pinus resinosa,Pinus,45.494455,-73.596782,N/A
